App:[caches],NumThreads:[0],AppSize:[19232],Time:[38.2134], TimeUnits:[Cycles Per Iteration],NumIterations:[2620],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[19232],Time:[38.2198], TimeUnits:[Cycles Per Iteration],NumIterations:[2620],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[19232],Time:[37.9045], TimeUnits:[Cycles Per Iteration],NumIterations:[2640],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[20192],Time:[38.229], TimeUnits:[Cycles Per Iteration],NumIterations:[2620],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[20192],Time:[38.3433], TimeUnits:[Cycles Per Iteration],NumIterations:[2610],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[20192],Time:[38.1403], TimeUnits:[Cycles Per Iteration],NumIterations:[2630],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[20192],Time:[38.2561], TimeUnits:[Cycles Per Iteration],NumIterations:[2620],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[20192],Time:[38.1662], TimeUnits:[Cycles Per Iteration],NumIterations:[2630],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[20192],Time:[38.377], TimeUnits:[Cycles Per Iteration],NumIterations:[2610],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[20192],Time:[38.237], TimeUnits:[Cycles Per Iteration],NumIterations:[2620],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[20192],Time:[38.1091], TimeUnits:[Cycles Per Iteration],NumIterations:[2630],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[20192],Time:[38.0231], TimeUnits:[Cycles Per Iteration],NumIterations:[2640],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[20192],Time:[38.3973], TimeUnits:[Cycles Per Iteration],NumIterations:[2610],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[21184],Time:[38.2527], TimeUnits:[Cycles Per Iteration],NumIterations:[2620],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[21184],Time:[38.3648], TimeUnits:[Cycles Per Iteration],NumIterations:[2610],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[21184],Time:[38.2374], TimeUnits:[Cycles Per Iteration],NumIterations:[2620],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[21184],Time:[38.3464], TimeUnits:[Cycles Per Iteration],NumIterations:[2610],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[21184],Time:[38.2443], TimeUnits:[Cycles Per Iteration],NumIterations:[2620],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[21184],Time:[38.3069], TimeUnits:[Cycles Per Iteration],NumIterations:[2620],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[21184],Time:[38.3854], TimeUnits:[Cycles Per Iteration],NumIterations:[2610],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[21184],Time:[38.3349], TimeUnits:[Cycles Per Iteration],NumIterations:[2610],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[21184],Time:[38.4973], TimeUnits:[Cycles Per Iteration],NumIterations:[2600],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[21184],Time:[38.3441], TimeUnits:[Cycles Per Iteration],NumIterations:[2610],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[22240],Time:[38.4865], TimeUnits:[Cycles Per Iteration],NumIterations:[2600],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[22240],Time:[38.6753], TimeUnits:[Cycles Per Iteration],NumIterations:[2590],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[22240],Time:[38.5635], TimeUnits:[Cycles Per Iteration],NumIterations:[2600],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[22240],Time:[38.5042], TimeUnits:[Cycles Per Iteration],NumIterations:[2600],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[22240],Time:[38.7154], TimeUnits:[Cycles Per Iteration],NumIterations:[2590],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[22240],Time:[38.7494], TimeUnits:[Cycles Per Iteration],NumIterations:[2590],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[22240],Time:[38.6591], TimeUnits:[Cycles Per Iteration],NumIterations:[2590],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[22240],Time:[38.6305], TimeUnits:[Cycles Per Iteration],NumIterations:[2590],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[22240],Time:[38.6985], TimeUnits:[Cycles Per Iteration],NumIterations:[2590],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[22240],Time:[38.6204], TimeUnits:[Cycles Per Iteration],NumIterations:[2600],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[23360],Time:[38.6552], TimeUnits:[Cycles Per Iteration],NumIterations:[2590],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[23360],Time:[38.8725], TimeUnits:[Cycles Per Iteration],NumIterations:[2580],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[23360],Time:[38.8484], TimeUnits:[Cycles Per Iteration],NumIterations:[2580],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[23360],Time:[38.5865], TimeUnits:[Cycles Per Iteration],NumIterations:[2600],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[23360],Time:[38.7151], TimeUnits:[Cycles Per Iteration],NumIterations:[2590],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[23360],Time:[38.5819], TimeUnits:[Cycles Per Iteration],NumIterations:[2600],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[23360],Time:[38.6413], TimeUnits:[Cycles Per Iteration],NumIterations:[2590],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[23360],Time:[38.7154], TimeUnits:[Cycles Per Iteration],NumIterations:[2590],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[23360],Time:[38.7802], TimeUnits:[Cycles Per Iteration],NumIterations:[2580],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[23360],Time:[38.7378], TimeUnits:[Cycles Per Iteration],NumIterations:[2590],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[24544],Time:[39.0836], TimeUnits:[Cycles Per Iteration],NumIterations:[2560],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[24544],Time:[38.7977], TimeUnits:[Cycles Per Iteration],NumIterations:[2580],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[24544],Time:[38.8589], TimeUnits:[Cycles Per Iteration],NumIterations:[2580],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[24544],Time:[38.7814], TimeUnits:[Cycles Per Iteration],NumIterations:[2580],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[24544],Time:[38.7595], TimeUnits:[Cycles Per Iteration],NumIterations:[2590],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[24544],Time:[38.7309], TimeUnits:[Cycles Per Iteration],NumIterations:[2590],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[24544],Time:[38.905], TimeUnits:[Cycles Per Iteration],NumIterations:[2580],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[24544],Time:[38.855], TimeUnits:[Cycles Per Iteration],NumIterations:[2580],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[24544],Time:[38.8035], TimeUnits:[Cycles Per Iteration],NumIterations:[2580],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[24544],Time:[38.7417], TimeUnits:[Cycles Per Iteration],NumIterations:[2590],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[25760],Time:[39.1699], TimeUnits:[Cycles Per Iteration],NumIterations:[2560],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[25760],Time:[38.8399], TimeUnits:[Cycles Per Iteration],NumIterations:[2580],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[25760],Time:[38.864], TimeUnits:[Cycles Per Iteration],NumIterations:[2580],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[25760],Time:[38.8159], TimeUnits:[Cycles Per Iteration],NumIterations:[2580],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[25760],Time:[38.9833], TimeUnits:[Cycles Per Iteration],NumIterations:[2570],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[25760],Time:[38.9221], TimeUnits:[Cycles Per Iteration],NumIterations:[2580],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[25760],Time:[38.8353], TimeUnits:[Cycles Per Iteration],NumIterations:[2580],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[25760],Time:[38.881], TimeUnits:[Cycles Per Iteration],NumIterations:[2580],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[25760],Time:[38.9922], TimeUnits:[Cycles Per Iteration],NumIterations:[2570],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[25760],Time:[38.9545], TimeUnits:[Cycles Per Iteration],NumIterations:[2570],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[27040],Time:[39.175], TimeUnits:[Cycles Per Iteration],NumIterations:[2560],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[27040],Time:[38.9802], TimeUnits:[Cycles Per Iteration],NumIterations:[2570],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[27040],Time:[38.9171], TimeUnits:[Cycles Per Iteration],NumIterations:[2580],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[27040],Time:[38.8888], TimeUnits:[Cycles Per Iteration],NumIterations:[2580],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[27040],Time:[38.9393], TimeUnits:[Cycles Per Iteration],NumIterations:[2570],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[27040],Time:[39.0521], TimeUnits:[Cycles Per Iteration],NumIterations:[2570],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[27040],Time:[38.8756], TimeUnits:[Cycles Per Iteration],NumIterations:[2580],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[27040],Time:[38.9521], TimeUnits:[Cycles Per Iteration],NumIterations:[2570],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[27040],Time:[38.9654], TimeUnits:[Cycles Per Iteration],NumIterations:[2570],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[27040],Time:[38.9182], TimeUnits:[Cycles Per Iteration],NumIterations:[2580],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[28384],Time:[38.9973], TimeUnits:[Cycles Per Iteration],NumIterations:[2570],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[28384],Time:[39.0051], TimeUnits:[Cycles Per Iteration],NumIterations:[2570],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[28384],Time:[39.1176], TimeUnits:[Cycles Per Iteration],NumIterations:[2560],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[28384],Time:[39.0144], TimeUnits:[Cycles Per Iteration],NumIterations:[2570],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[28384],Time:[39.0677], TimeUnits:[Cycles Per Iteration],NumIterations:[2570],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[28384],Time:[39.0323], TimeUnits:[Cycles Per Iteration],NumIterations:[2570],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[28384],Time:[38.9957], TimeUnits:[Cycles Per Iteration],NumIterations:[2570],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[28384],Time:[38.9607], TimeUnits:[Cycles Per Iteration],NumIterations:[2570],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[28384],Time:[39.1395], TimeUnits:[Cycles Per Iteration],NumIterations:[2560],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[28384],Time:[39.0315], TimeUnits:[Cycles Per Iteration],NumIterations:[2570],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[29824],Time:[39.4535], TimeUnits:[Cycles Per Iteration],NumIterations:[2540],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[29824],Time:[39.2082], TimeUnits:[Cycles Per Iteration],NumIterations:[2560],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[29824],Time:[39.1035], TimeUnits:[Cycles Per Iteration],NumIterations:[2560],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[29824],Time:[39.1066], TimeUnits:[Cycles Per Iteration],NumIterations:[2560],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[29824],Time:[39.0941], TimeUnits:[Cycles Per Iteration],NumIterations:[2560],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[29824],Time:[39.0381], TimeUnits:[Cycles Per Iteration],NumIterations:[2570],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[29824],Time:[39.0794], TimeUnits:[Cycles Per Iteration],NumIterations:[2570],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[29824],Time:[39.0973], TimeUnits:[Cycles Per Iteration],NumIterations:[2560],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[29824],Time:[39.1012], TimeUnits:[Cycles Per Iteration],NumIterations:[2560],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[29824],Time:[39.1586], TimeUnits:[Cycles Per Iteration],NumIterations:[2560],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[31296],Time:[39.4213], TimeUnits:[Cycles Per Iteration],NumIterations:[2540],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[31296],Time:[39.2561], TimeUnits:[Cycles Per Iteration],NumIterations:[2550],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[31296],Time:[39.1578], TimeUnits:[Cycles Per Iteration],NumIterations:[2560],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[31296],Time:[39.3961], TimeUnits:[Cycles Per Iteration],NumIterations:[2540],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[31296],Time:[39.1926], TimeUnits:[Cycles Per Iteration],NumIterations:[2560],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[31296],Time:[39.2242], TimeUnits:[Cycles Per Iteration],NumIterations:[2560],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[31296],Time:[76.9144], TimeUnits:[Cycles Per Iteration],NumIterations:[2080],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[31296],Time:[39.216], TimeUnits:[Cycles Per Iteration],NumIterations:[2560],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[31296],Time:[39.2016], TimeUnits:[Cycles Per Iteration],NumIterations:[2560],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[31296],Time:[39.2475], TimeUnits:[Cycles Per Iteration],NumIterations:[2550],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[32864],Time:[39.2561], TimeUnits:[Cycles Per Iteration],NumIterations:[2550],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[32864],Time:[39.2631], TimeUnits:[Cycles Per Iteration],NumIterations:[2550],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[32864],Time:[39.1145], TimeUnits:[Cycles Per Iteration],NumIterations:[2560],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[32864],Time:[39.3086], TimeUnits:[Cycles Per Iteration],NumIterations:[2550],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[32864],Time:[39.1785], TimeUnits:[Cycles Per Iteration],NumIterations:[2560],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[32864],Time:[39.3243], TimeUnits:[Cycles Per Iteration],NumIterations:[2550],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[32864],Time:[39.249], TimeUnits:[Cycles Per Iteration],NumIterations:[2550],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[32864],Time:[39.1789], TimeUnits:[Cycles Per Iteration],NumIterations:[2560],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[32864],Time:[39.2246], TimeUnits:[Cycles Per Iteration],NumIterations:[2560],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[32864],Time:[39.2859], TimeUnits:[Cycles Per Iteration],NumIterations:[2550],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[34496],Time:[39.3733], TimeUnits:[Cycles Per Iteration],NumIterations:[2550],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[34496],Time:[39.2922], TimeUnits:[Cycles Per Iteration],NumIterations:[2550],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[34496],Time:[39.2733], TimeUnits:[Cycles Per Iteration],NumIterations:[2550],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[34496],Time:[39.249], TimeUnits:[Cycles Per Iteration],NumIterations:[2550],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[34496],Time:[160.94], TimeUnits:[Cycles Per Iteration],NumIterations:[650],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[34496],Time:[39.2367], TimeUnits:[Cycles Per Iteration],NumIterations:[2560],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[34496],Time:[39.2266], TimeUnits:[Cycles Per Iteration],NumIterations:[2560],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[34496],Time:[185.539], TimeUnits:[Cycles Per Iteration],NumIterations:[540],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[34496],Time:[39.1914], TimeUnits:[Cycles Per Iteration],NumIterations:[2560],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[34496],Time:[39.2525], TimeUnits:[Cycles Per Iteration],NumIterations:[2550],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[36224],Time:[39.681], TimeUnits:[Cycles Per Iteration],NumIterations:[2530],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[36224],Time:[39.3086], TimeUnits:[Cycles Per Iteration],NumIterations:[2550],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[36224],Time:[39.3824], TimeUnits:[Cycles Per Iteration],NumIterations:[2550],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[36224],Time:[39.26], TimeUnits:[Cycles Per Iteration],NumIterations:[2550],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[36224],Time:[39.2223], TimeUnits:[Cycles Per Iteration],NumIterations:[2560],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[36224],Time:[39.2152], TimeUnits:[Cycles Per Iteration],NumIterations:[2560],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[36224],Time:[39.1785], TimeUnits:[Cycles Per Iteration],NumIterations:[2560],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[36224],Time:[39.2631], TimeUnits:[Cycles Per Iteration],NumIterations:[2550],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[36224],Time:[39.2639], TimeUnits:[Cycles Per Iteration],NumIterations:[2550],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[36224],Time:[39.4016], TimeUnits:[Cycles Per Iteration],NumIterations:[2540],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[38048],Time:[39.2875], TimeUnits:[Cycles Per Iteration],NumIterations:[2550],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[38048],Time:[39.2929], TimeUnits:[Cycles Per Iteration],NumIterations:[2550],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[38048],Time:[39.2796], TimeUnits:[Cycles Per Iteration],NumIterations:[2550],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[38048],Time:[39.1965], TimeUnits:[Cycles Per Iteration],NumIterations:[2560],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[38048],Time:[39.2667], TimeUnits:[Cycles Per Iteration],NumIterations:[2550],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[38048],Time:[39.3188], TimeUnits:[Cycles Per Iteration],NumIterations:[2550],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[38048],Time:[39.2659], TimeUnits:[Cycles Per Iteration],NumIterations:[2550],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[38048],Time:[57.7151], TimeUnits:[Cycles Per Iteration],NumIterations:[2190],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[38048],Time:[39.3404], TimeUnits:[Cycles Per Iteration],NumIterations:[2550],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[38048],Time:[39.2424], TimeUnits:[Cycles Per Iteration],NumIterations:[2550],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[39936],Time:[39.3921], TimeUnits:[Cycles Per Iteration],NumIterations:[2540],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[39936],Time:[39.2506], TimeUnits:[Cycles Per Iteration],NumIterations:[2550],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[39936],Time:[39.2686], TimeUnits:[Cycles Per Iteration],NumIterations:[2550],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[39936],Time:[39.32], TimeUnits:[Cycles Per Iteration],NumIterations:[2550],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[39936],Time:[39.3039], TimeUnits:[Cycles Per Iteration],NumIterations:[2550],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[39936],Time:[39.2639], TimeUnits:[Cycles Per Iteration],NumIterations:[2550],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[39936],Time:[39.2475], TimeUnits:[Cycles Per Iteration],NumIterations:[2550],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[39936],Time:[39.227], TimeUnits:[Cycles Per Iteration],NumIterations:[2560],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[39936],Time:[39.2851], TimeUnits:[Cycles Per Iteration],NumIterations:[2550],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[39936],Time:[39.282], TimeUnits:[Cycles Per Iteration],NumIterations:[2550],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[41920],Time:[39.8048], TimeUnits:[Cycles Per Iteration],NumIterations:[2520],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[41920],Time:[39.2718], TimeUnits:[Cycles Per Iteration],NumIterations:[2550],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[41920],Time:[39.3], TimeUnits:[Cycles Per Iteration],NumIterations:[2550],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[41920],Time:[39.2992], TimeUnits:[Cycles Per Iteration],NumIterations:[2550],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[41920],Time:[39.2859], TimeUnits:[Cycles Per Iteration],NumIterations:[2550],RunType:[0]
App:[caches],NumThreads:[0],AppSize:[41920],Time:[39.322], TimeUnits:[Cycles Per Iteration],NumIterations:[2550],RunType:[0]
